Incident ID,Incident Date,State,City Or County,Address,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested,Operations
1998602,"May 8, 2021",Wisconsin,Milwaukee,900 block of S 10th St,0,4,0,0,2,
1993551,"May 3, 2021",Michigan,Saginaw,1315 Randolph St,1,4,0,0,0,
1993090,"May 2, 2021",Ohio,Columbus,491 Park St,0,4,0,0,0,
1993664,"May 2, 2021",Pennsylvania,Philadelphia,5200 block of Burton St,1,3,0,0,0,
1993221,"May 2, 2021",Maryland,Baltimore,1500 block of Washington Blvd,1,3,0,0,0,
1990600,"April 28, 2021",Florida,Miami,2100 block of NW 85th St,0,5,0,0,0,
1989840,"April 28, 2021",North Carolina,Boone,553 Hardaman Cir,4,0,1,0,0,
1988688,"April 27, 2021",Virginia,Richmond,4000 Midlothian Turnpike,2,3,0,0,5,
1989023,"April 27, 2021",Alabama,Fairfield,200 block of Glen Crest Dr,1,4,0,0,0,
1984807,"April 22, 2021",California,San Diego,500 block of J St,1,4,0,0,1,
1981805,"April 19, 2021",Texas,Houston,700 E Whitney St,2,3,0,1,1,
1980689,"April 18, 2021",Wisconsin,Kenosha,1548 Sheridan Rd,3,3,0,0,1,
1982020,"April 18, 2021",Alabama,Montgomery,2300 block of Day St,1,4,0,0,4,
1980492,"April 17, 2021",Ohio,Columbus,5001 Chatterton Rd,1,5,0,0,0,
1978561,"April 15, 2021",District of Columbia,Washington,1800 block of West Virginia Ave NE,0,4,0,0,0,
1976538,"April 13, 2021",Maryland,Baltimore,2300 block of Hoffman St,0,4,0,0,0,
1974943,"April 11, 2021",Kansas,Wichita,200 block of N Battin St,1,3,0,0,0,
1973809,"April 10, 2021",Michigan,Allendale,4926 Becker Dr,0,4,0,0,1,
1972187,"April 8, 2021",Texas,Bryan,350 Stone City Dr,1,5,0,0,1,
1970937,"April 7, 2021",Wisconsin,Milwaukee,2627 W Capitol Dr,2,2,0,1,1,
1969899,"April 6, 2021",District of Columbia,Washington,4100 block of Ames St NE,0,4,0,0,0,
1969065,"April 5, 2021",Maryland,Baltimore,300 block of N Eutaw St,0,5,0,0,0,
1969505,"April 4, 2021",Louisiana,Monroe,207 Sterlington Rd,0,6,0,0,0,
1967893,"April 3, 2021",Alabama,Tuscaloosa,2314 4th St,0,4,0,1,1,
1969221,"April 3, 2021",Texas,Allen,1517 Pine Bluff Dr,4,0,2,0,0,
1966181,"March 31, 2021",California,Orange,202 West Lincoln Ave,4,1,0,1,1,
1965890,"March 31, 2021",District of Columbia,Washington,1300 block of Congress St SE,2,3,0,0,1,
1963556,"March 28, 2021",Ohio,Cleveland,5100 Pearl Rd,0,7,0,0,0,
1963598,"March 28, 2021",Maryland,Essex,1601 Middleborough Rd,4,1,1,0,0,
1962562,"March 26, 2021",Virginia,Virginia Beach,2000 block of Atlantic Ave,0,9,0,0,7,
1964271,"March 26, 2021",Virginia,Norfolk,100 block of W Balview Ave,0,4,0,0,0,
1962507,"March 26, 2021",Pennsylvania,Philadelphia,1080 N Delaware Ave,0,7,0,0,1,
1958652,"March 22, 2021",Colorado,Boulder,3600 Table Mesa Dr,10,0,0,1,1,
1957188,"March 20, 2021",Texas,Houston,10266 North Fwy,0,5,0,0,0,
1957226,"March 20, 2021",Texas,Dallas,10333 Technology Blvd,1,7,0,0,1,
1957252,"March 20, 2021",Pennsylvania,Philadelphia,4234 Germantown Ave,1,5,0,0,0,
1951738,"March 13, 2021",Virginia,Richmond,5100 Richmond Henrico Tpke,2,4,0,0,0,
1951383,"March 12, 2021",Texas,Austin,7408 Cameron Rd,0,4,0,0,0,
1950471,"March 11, 2021",Pennsylvania,Philadelphia,1400 block of N 76th St,2,2,0,0,1,
1949977,"March 10, 2021",Texas,Houston,6300 Ranchester Dr,3,1,0,0,3,
1948233,"March 8, 2021",Florida,Clearwater,US-19 ALT and Drew St,1,3,0,0,1,
1948470,"March 7, 2021",Mississippi,Edwards,607 Wallace Dr,0,4,0,0,1,
1944507,"March 4, 2021",District of Columbia,Washington,3900 Martin Luther King Jr Ave SW,0,5,0,0,0,
1943986,"March 3, 2021",Pennsylvania,Erie,2105 Buffalo Rd,2,3,0,0,1,
1941210,"February 28, 2021",Texas,Houston,13484 Northwest Fwy,0,4,0,0,0,
1943271,"February 27, 2021",Mississippi,Columbus,1200 block of 7th St S,0,4,0,0,0,
1940069,"February 26, 2021",Texas,Houston,8708 Beechnut St,1,5,0,0,0,
1939958,"February 26, 2021",California,San Diego,841 S 45th St,1,3,0,0,0,
1931288,"February 17, 2021",Pennsylvania,Philadelphia,5597 Old York Rd,0,8,0,0,0,
1928557,"February 13, 2021",California,San Francisco,3rd St and Quesada Ave,0,6,0,0,0,
1928149,"February 13, 2021",California,Oakland,1000 block of Washington St,0,6,0,0,0,
1926742,"February 11, 2021",Georgia,Columbus,2001 South Lumpkin Rd,1,4,0,0,0,
1924338,"February 9, 2021",Minnesota,Buffalo,755 Crossroads Campus Dr,1,4,0,0,1,
1924892,"February 9, 2021",Texas,Houston,945 W Little York Rd,0,4,0,0,0,
1917909,"February 2, 2021",Oklahoma,Muskogee,903 Indiana St,6,1,0,0,1,
1916374,"January 30, 2021",New York,Albany,200 block of Central Ave,1,4,0,0,4,
1911026,"January 25, 2021",District of Columbia,Washington,1406 Good Hope Rd SE,1,3,0,1,2,
1909849,"January 22, 2021",Kentucky,Covington,217 E Martin Luther King Jr Blvd,0,5,0,0,1,
1905360,"January 16, 2021",Illinois,Kankakee,600 block of N Evergreen Ave,0,4,0,1,1,
1903058,"January 15, 2021",Pennsylvania,Philadelphia,5000 block of N 10th St,0,4,0,0,0,
1899819,"January 11, 2021",Florida,Miami,2491 NE 58th St,0,4,0,0,0,
1897878,"January 9, 2021",Texas,Houston,5828 Martin Luther King Blvd,1,3,0,0,0,
1896774,"January 7, 2021",District of Columbia,Washington,1300 block of Columbia Rd NW,0,5,0,0,0,
1896384,"January 6, 2021",Texas,Livingston,201 Maple Ln,2,2,0,0,3,
1896252,"January 6, 2021",Virginia,Manassas,10010 Ellis Rd,2,3,1,0,0,
1893327,"January 3, 2021",Texas,Houston,2900 Travis St,1,3,0,1,1,
1893754,"January 3, 2021",Florida,Miami,3632 NW 25th Ave,0,6,0,0,0,
1893877,"January 3, 2021",California,Santa Barbara,1200 block of Liberty St,2,2,0,0,0,
1893744,"January 3, 2021",Florida,Miami,10525 NW 24th Ave,0,8,0,0,0,
2492253,"December 31, 2022",Alabama,Mobile,200 block of Dauphin St,1,7,0,1,1,
2489614,"December 28, 2022",New York,Bronx,851 E Tremont Ave,1,3,0,0,2,
2490150,"December 28, 2022",Texas,Dallas,9500 block of Scyene Rd,0,6,0,0,0,
2488952,"December 27, 2022",District of Columbia,Washington,2300 block of Pennsylvania Ave SE,0,4,0,0,0,
2489345,"December 27, 2022",Ohio,Columbus,900 block of Bellows Ave,0,5,0,0,0,
2489124,"December 27, 2022",California,Eureka,4000 block of Crane St,2,2,0,0,1,
2487989,"December 24, 2022",Mississippi,Columbus,90 block of Luxapalila Dr,1,3,0,1,1,
2487517,"December 23, 2022",Kansas,Wichita,900 block of S Mission Rd,2,2,0,0,2,
2483108,"December 16, 2022",Texas,Dallas,2691 John West Rd,0,5,0,0,0,
2479678,"December 12, 2022",New York,Bronx,388 E 141st St,0,4,0,0,0,
2475554,"December 6, 2022",New York,Bronx,Daly Ave and E 180th St,0,4,0,0,0,
2475546,"December 6, 2022",Georgia,Macon,159 Steven Dr,3,1,0,0,0,
2468642,"November 30, 2022",Alabama,Mobile,216 Dauphin St,0,4,0,0,2,
2467661,"November 24, 2022",Texas,Houston,1511 Baggett Ln,2,2,0,0,1,
2466431,"November 23, 2022",Pennsylvania,Philadelphia,1901 N 60th St,0,4,0,0,0,
2465761,"November 22, 2022",Virginia,Chesapeake,1521 Sam's Circle,6,6,1,0,0,
2464272,"November 20, 2022",Texas,Dallas,2000 S Beckley Ave,0,4,0,0,0,
2463882,"November 19, 2022",Mississippi,Philadelphia,560 Line St,1,6,0,0,1,
2462457,"November 18, 2022",Virginia,Richmond,4275 Laurel Oak Rd,4,0,0,0,1,
2458727,"November 13, 2022",Pennsylvania,Philadelphia,400 block of E Wyoming Ave,0,4,0,0,0,
2459150,"November 13, 2022",Virginia,Charlottesville,130 Culbreth St,3,2,0,0,1,
2458933,"November 12, 2022",California,Sacramento,4000 block of May St,0,4,0,0,0,
2454565,"November 6, 2022",California,Tulare,Rd 84 and Ave 208,0,5,0,0,0,
2454281,"November 5, 2022",New York,Buffalo,30 E Amherst St,0,4,0,0,0,
2453744,"November 5, 2022",Pennsylvania,Philadelphia,853 E Allegheny Ave,0,9,0,0,0,
2452798,"November 4, 2022",Maryland,La Plata,3018 Wildflower Dr,4,0,1,0,0,
2451028,"November 2, 2022",Texas,Houston,2930 W Sam Houston Pkwy S,0,4,0,0,0,
2450360,"November 1, 2022",Colorado,Denver,1400 block of Verbena St,1,5,0,0,1,
2450917,"November 1, 2022",Maryland,Baltimore,2000 block of W Pratt St,0,4,0,0,0,
2448366,"October 30, 2022",Colorado,Aurora,900 block of N Geneva St,4,0,0,0,1,
2448287,"October 30, 2022",Pennsylvania,Philadelphia,601 Spring Garden St,0,6,0,0,0,
2448372,"October 30, 2022",South Carolina,Charleston,1900 Hazelwood Dr,0,4,0,0,1,
2445686,"October 25, 2022",Ohio,Hamilton,700 block of S 2nd St,2,2,0,0,0,
2443276,"October 23, 2022",Wisconsin,Milwaukee,N 34th St and W Wright St,0,4,0,0,0,
2442695,"October 22, 2022",Wisconsin,Milwaukee,W Fond Du Lac and W Hoyt Pl,0,6,0,0,0,
2443257,"October 22, 2022",North Carolina,Oxford,100 block of Granville St,0,6,0,0,0,
2450590,"October 21, 2022",Mississippi,Cleveland,511 Lee St,1,3,0,0,0,
2441540,"October 20, 2022",Ohio,Cleveland,4497 State Rd,0,5,0,0,0,
2438904,"October 16, 2022",Texas,El Paso,8500 block of Dyer St,1,3,0,0,1,
2439294,"October 16, 2022",California,Lancaster,44236 20th St E,0,4,0,0,2,
2438461,"October 16, 2022",Virginia,Harrisonburg,1500 block of Devon Ln,0,8,0,0,1,
2438121,"October 15, 2022",Colorado,Denver,900 Dakin St,1,7,0,0,0,
2438154,"October 15, 2022",Massachusetts,Worcester,88 Webster St,0,6,0,0,3,
2437284,"October 14, 2022",Pennsylvania,Philadelphia,Willard St and Shelbourne St,0,4,0,0,0,
2436826,"October 13, 2022",North Carolina,Raleigh,5300 block of Sahalee Way,5,2,0,1,1,
2434128,"October 9, 2022",Florida,Miami,525 NE 150th St,1,3,0,0,0,
2433352,"October 8, 2022",California,Berkeley,2400 Durant Ave,1,3,0,0,2,
2431594,"October 6, 2022",District of Columbia,Washington,1200 North Capitol St NW,1,3,0,0,0,
2427999,"October 1, 2022",Pennsylvania,Philadelphia,5000 block of Frankford Ave,0,4,0,0,0,
2428678,"October 1, 2022",California,Oakland,988 Apgar St,2,2,0,0,2,
2427775,"September 30, 2022",Oklahoma,Tulsa,4929 N Peoria Ave,1,3,0,0,1,
2426042,"September 28, 2022",California,Oakland,8251 Fontaine St,1,5,0,0,0,
2425825,"September 28, 2022",Ohio,Columbus,1680 Karl Ct,0,5,0,0,1,
2425799,"September 28, 2022",Maryland,Baltimore,5500 block of Bowleys Ln,0,4,0,0,0,
2425199,"September 27, 2022",Pennsylvania,Philadelphia,6498 Ridge Ave,1,4,0,0,5,
2423538,"September 24, 2022",Ohio,Columbus,E 5th Ave and Osborn Ave,1,3,0,0,0,
2417641,"September 18, 2022",Wisconsin,Kenosha,2232 Roosevelt Rd,2,2,0,0,1,
2417696,"September 18, 2022",Michigan,Allendale,10295 48th Ave,0,4,0,0,1,
2416625,"September 16, 2022",Wisconsin,Milwaukee,4100 block of N 13th St,0,4,0,1,1,
2414276,"September 14, 2022",Wisconsin,Milwaukee,1300 block of E Hamilton St,0,4,0,0,0,
2414858,"September 14, 2022",California,Los Angeles,312 E 5th St,0,4,0,0,0,
2415479,"September 13, 2022",California,Oakland,92nd Ave and Peach St,0,4,0,0,0,
2412164,"September 11, 2022",New Mexico,Santa Fe,Paseo Feliz,0,5,0,0,2,
2412487,"September 11, 2022",North Carolina,Durham,4400 block of NC-55,1,3,0,0,0,
2411871,"September 10, 2022",Kentucky,Lexington,Georgetown Rd and Parallel Rd,0,4,0,0,0,
2411007,"September 9, 2022",New York,Bronx,810 Astor Ave,0,4,0,0,0,
2410269,"September 8, 2022",California,Los Angeles,4th St and Broadway,0,4,0,0,0,
2406862,"September 5, 2022",Ohio,Cleveland,13902 Euclid Ave,1,10,0,0,1,
2406852,"September 5, 2022",Pennsylvania,Philadelphia,W Russell St and N 8th St,2,4,0,0,0,
2406108,"September 4, 2022",Virginia,Norfolk,5005 Killam Ave,2,5,0,0,0,
2406123,"September 4, 2022",South Carolina,Charleston,King St and Morris St,0,7,0,0,4,
2405239,"September 2, 2022",California,Fresno,Effie St and Grant Ave,2,2,0,1,0,
2399774,"August 28, 2022",Wisconsin,Clinton,9221 E Little Ln,0,4,0,0,0,
2399820,"August 28, 2022",New York,Albany,Hamilton St and Ontario St,0,6,0,0,0,
2399670,"August 28, 2022",Colorado,Denver,2731 42nd Ave,1,3,0,0,0,
2399839,"August 28, 2022",California,Los Angeles,2471 Whittier Blvd,0,6,0,0,1,
2399755,"August 28, 2022",Texas,Houston,8021 Dunlap St,3,2,1,0,0,
2399000,"August 27, 2022",Washington,Spokane,302 W Queen Ave,1,3,0,0,3,
2398877,"August 27, 2022",Kentucky,Lexington,207 Legends Ln,0,7,0,0,0,
2398004,"August 25, 2022",Kentucky,Henderson,804 Clay St,2,2,0,0,1,
2397504,"August 25, 2022",Washington,Spokane,701 N Chestnut St,0,4,0,0,0,
2396536,"August 24, 2022",District of Columbia,Washington,27 O Street NW,2,3,0,0,0,
2397033,"August 24, 2022",Wisconsin,Milwaukee,2622 N 22nd St,2,2,1,0,0,
2396567,"August 24, 2022",Maryland,Baltimore,Park Heights Ave and Shirley Ave,1,6,0,0,0,
2396124,"August 23, 2022",Pennsylvania,Philadelphia,N 60th St and Race St,2,2,0,0,0,
2391353,"August 18, 2022",Virginia,Norfolk,7433 Fenner St,3,2,0,0,0,
2391042,"August 17, 2022",Pennsylvania,Philadelphia,2800 block of Bonsal St,0,4,0,0,3,
2389775,"August 16, 2022",Pennsylvania,Philadelphia,5700 Haverford Ave,0,5,0,0,3,
2386878,"August 14, 2022",Maryland,Baltimore,5100 block of Harford Rd,1,3,0,0,0,
2388144,"August 13, 2022",Ohio,Cleveland,7500 block of Bessemer Ave,1,4,0,0,0,
2386032,"August 13, 2022",North Carolina,Raleigh,2414 Paula St,0,6,0,0,0,
2385789,"August 12, 2022",Pennsylvania,Philadelphia,5300 block of Charles St,1,3,0,0,0,
2383958,"August 10, 2022",Mississippi,Winona,613 Powell St,1,3,0,0,0,
2382827,"August 8, 2022",Virginia,Richmond,3100 Carolina Ave,0,4,0,0,0,
2379316,"August 5, 2022",Virginia,Norfolk,216 E Plume St,0,4,0,0,1,
2380017,"August 5, 2022",Wisconsin,Milwaukee,N 91st St and W Allyn St,0,4,0,0,0,
2379020,"August 4, 2022",Nebraska,Laurel,503 Elm St,4,0,0,0,1,
2377529,"August 3, 2022",Florida,Miami,10000 SW 173rd Terrace,0,5,0,0,0,
2376380,"August 2, 2022",New York,Albany,Central Ave and Lexington Ave,0,5,0,0,0,
2375886,"August 1, 2022",District of Columbia,Washington,444 16th St NE,1,5,0,0,0,
2376028,"August 1, 2022",Ohio,Columbus,176 Rumsey Rd,2,2,0,1,0,
2374990,"July 31, 2022",Illinois,Decatur,2874 N Dinneen St,1,3,0,0,0,
2375097,"July 31, 2022",Connecticut,Hartford,1994 Main St,0,4,0,0,0,
2373924,"July 30, 2022",Louisiana,Monroe,2000 Peach St,1,3,0,0,0,
2373050,"July 29, 2022",Maryland,Baltimore,3100 block of W North Ave,2,2,0,0,0,
2373607,"July 29, 2022",Ohio,Cleveland,E 154th St and Harvard Ave,1,3,0,0,0,
2373111,"July 29, 2022",Florida,Miami,10875 SW 216th St,0,4,0,0,0,
2370760,"July 27, 2022",Georgia,Macon,624 Forest Hill Rd,2,2,0,0,2,
2367984,"July 23, 2022",Virginia,Richmond,2220 Broad Rock Blvd,0,5,0,0,0,
2367664,"July 23, 2022",Texas,El Paso,14100 block of Honey Point Dr,0,4,0,0,3,
2367972,"July 23, 2022",Michigan,Kalamazoo,1300 block of N Church St,0,9,0,0,0,
2366273,"July 21, 2022",California,Los Angeles,210 W 7th St,0,5,0,0,0,
2363589,"July 19, 2022",Nebraska,Lincoln,2835 T St,0,4,0,0,0,
2362011,"July 17, 2022",Indiana,Greenwood,1251 US Hwy 31 N,3,2,1,0,0,
2361532,"July 16, 2022",District of Columbia,Washington,200 block of Adams St NE,1,3,0,0,0,
2360953,"July 16, 2022",Ohio,Columbus,3475 Sullivant Ave,2,2,0,0,0,
2361614,"July 16, 2022",Texas,Houston,2331 Bammelwood Dr,4,0,0,0,1,
2362355,"July 16, 2022",Louisiana,Monroe,2200 block of Adams St,0,5,0,0,0,
2361490,"July 16, 2022",Pennsylvania,Philadelphia,1300 block of E Luzerne St,0,4,0,0,0,
2359229,"July 14, 2022",Pennsylvania,Philadelphia,1901 Spring Garden St,0,4,0,0,0,
2358938,"July 13, 2022",Pennsylvania,Philadelphia,Wyalusing Ave and N Creighton St,0,4,0,0,0,
2358053,"July 11, 2022",Mississippi,Jackson,Fairway St and Suncrest Dr,0,4,0,0,1,
2349746,"July 4, 2022",Wisconsin,Kenosha,6321 25th Ave,1,4,0,0,3,
2348230,"July 4, 2022",California,Sacramento,1525 L St,1,4,0,0,0,
2349545,"July 4, 2022",Colorado,Denver,2100 block of W Pacific Pl,1,3,0,0,0,
2348167,"July 4, 2022",Virginia,Richmond,10 block of W Broad St,0,6,0,0,0,
2348191,"July 3, 2022",Virginia,Manassas,8129 Sudley Rd,0,4,0,0,0,
2347297,"July 2, 2022",North Carolina,Clinton,506 Stetson St,0,6,0,0,2,
2346406,"July 1, 2022",Mississippi,Greenwood,Johnson St and Main St,1,7,0,0,0,
2345144,"June 30, 2022",Kentucky,Allen,49 N Railroad St,3,5,0,0,1,
2344201,"June 29, 2022",Pennsylvania,Philadelphia,1100 block of E Price St,0,4,0,0,0,
2341725,"June 27, 2022",North Carolina,Charlotte,2000 block of Holly St,0,5,0,0,0,
2340696,"June 26, 2022",Texas,Winona,18005 FM 2767,0,5,0,0,0,
2339761,"June 25, 2022",Texas,Houston,4207 Madden St,2,2,0,0,0,
2339866,"June 24, 2022",Virginia,Hopewell,Elm St and Arlington Rd,2,2,0,0,0,
2338874,"June 24, 2022",Pennsylvania,Philadelphia,S Bucknell St and Oakford St,2,2,0,0,0,
2334920,"June 19, 2022",District of Columbia,Washington,14th St NW and U St NW,1,3,0,0,1,
2334512,"June 19, 2022",Florida,Miami,US-1 and SW 22nd Ave,0,5,0,0,0,
2334096,"June 17, 2022",Maryland,Baltimore,1800 block of W Lafayette Ave,0,4,0,0,0,
2333154,"June 16, 2022",California,Oakland,316 14th St,1,4,0,0,0,
2328374,"June 12, 2022",California,Los Angeles,3300 block of E 14th St,3,4,0,0,0,
2328342,"June 12, 2022",Colorado,Denver,4600 block of Colorado Ave,2,4,0,0,0,
2327247,"June 10, 2022",Georgia,Decatur,2801 Candler Rd,1,3,0,0,0,
2325328,"June 8, 2022",Arizona,Yuma,1500 block of S 4th Ave,0,4,0,0,0,
2323642,"June 7, 2022",Virginia,Portsmouth,1628 Maple Ave,4,0,0,0,0,
2324435,"June 7, 2022",Maryland,Baltimore,5500 block of Plainfield Ave,2,2,0,0,0,
2321772,"June 5, 2022",Michigan,Saginaw,300 block of S 11th St,3,1,0,1,1,
2321440,"June 5, 2022",Arizona,Mesa,1457 W Southern Ave,2,2,0,0,3,
2322804,"June 5, 2022",South Carolina,Andrews,3000 block of County Line Road,0,5,0,0,0,
2321266,"June 4, 2022",Pennsylvania,Philadelphia,200 block of South St,2,10,1,1,4,
2321500,"June 4, 2022",Georgia,Macon,300 block of Jones Ave,2,2,0,0,0,
2321698,"June 4, 2022",New York,Hempstead,77 Terrace Ave,1,3,0,0,0,
2320361,"June 3, 2022",Virginia,Chester,10960 block of Stepney Rd,1,5,0,0,0,
2318310,"June 1, 2022",Oklahoma,Tulsa,6161 S Yale Ave,4,0,1,0,0,
2315903,"May 30, 2022",Pennsylvania,Philadelphia,N Delaware Ave and E Tioga St,2,2,0,0,0,
2317016,"May 30, 2022",South Carolina,Charleston,America St and South St,0,9,0,0,1,
2315361,"May 29, 2022",Nevada,Henderson,I-11 and Horizon Dr,0,7,0,1,3,
2316364,"May 29, 2022",Texas,Houston,11654 Walnut Dale Ct,0,4,0,0,0,
2315338,"May 28, 2022",California,Fresno,2233 N 1st St,1,3,0,0,0,
2315333,"May 28, 2022",California,Merced,2600 block of Cowden Ave,1,3,0,0,0,
2312678,"May 25, 2022",Pennsylvania,Philadelphia,3500 block of Fairmount Ave,0,4,0,0,0,
2310278,"May 24, 2022",Texas,Uvalde,715 Old Carrizo Rd,21,17,1,0,0,
2311123,"May 23, 2022",Ohio,Cleveland,1032 Hartley Rd,0,5,0,0,0,
2308096,"May 21, 2022",Indiana,Goshen,1204 Rosemare Ct,1,3,1,0,0,
2308017,"May 20, 2022",California,Highland,3606 Highland Ave,1,8,0,0,2,
2306277,"May 18, 2022",Pennsylvania,Philadelphia,1500 block of Bouvier St,0,5,0,0,1,
2302740,"May 15, 2022",Texas,Houston,8729 Airline Dr,2,3,0,0,0,
2301751,"May 14, 2022",New York,Buffalo,1275 Jefferson Ave,10,3,0,0,1,
2301494,"May 13, 2022",Wisconsin,Milwaukee,Water St and Juneau Ave,0,11,0,5,11,
2298872,"May 10, 2022",Maryland,Baltimore,2800 block of Boarman Ave,0,5,0,0,1,
2298519,"May 10, 2022",Pennsylvania,Philadelphia,Allegheny Ave and G St,0,4,0,0,0,
2298591,"May 10, 2022",Maryland,Baltimore,700 block of N Rose St,1,3,0,0,0,
2298092,"May 9, 2022",Alabama,Tuscaloosa,4420 21st St,0,5,0,0,1,
2296224,"May 7, 2022",Florida,Miami,NW 37th St and NW 32nd Ave,0,4,0,0,0,
2296191,"May 7, 2022",Kentucky,Lexington,1560 LaSalle Rd,2,3,0,0,0,
2296808,"May 7, 2022",Texas,Garland,800 block of Magnolia Dr,2,2,0,0,1,
2291712,"May 1, 2022",Louisiana,Lafayette,500 Jefferson St,0,11,0,1,0,
2291470,"April 30, 2022",Mississippi,Jackson,1207 Mississippi Street,0,5,1,0,2,
2291185,"April 29, 2022",Tennessee,Jackson,310 North Pkwy,2,2,0,0,1,
2291534,"April 29, 2022",Mississippi,Laurel,Ferrell St and Poplar Dr,0,4,0,0,1,
2286061,"April 24, 2022",Indiana,Lafayette,2905 Westchester Ln W,2,3,0,1,1,
2286089,"April 23, 2022",California,San Bernardino,1036 W Highland Ave,1,4,0,0,0,
2285158,"April 22, 2022",Virginia,Petersburg,200 block of Holly Hill Dr,1,5,0,0,0,
2284819,"April 22, 2022",District of Columbia,Washington,2900 block of Van Ness St NW,0,4,1,0,0,
2281171,"April 17, 2022",Pennsylvania,Philadelphia,2800 block of Orkney St,0,4,0,0,0,
2281164,"April 17, 2022",California,Sacramento,7200 block of Franklin Blvd,1,3,0,0,1,
2281483,"April 17, 2022",Florida,Miami,15020 South River Dr,1,3,0,0,0,
2282256,"April 17, 2022",Louisiana,Baldwin,Rosebud Rd and Baptiste St,0,5,0,0,0,
2280204,"April 16, 2022",South Carolina,Columbia,100 Columbiana Cir,0,9,0,0,3,
2280495,"April 16, 2022",Maryland,Baltimore,5300 block of Maple Ave,1,3,0,0,0,
2277011,"April 12, 2022",New York,Bronx,2825 Olinville Ave,1,3,0,0,0,
2274296,"April 9, 2022",Florida,Miami,6816 NW 15th Ave,0,4,0,0,0,
2274855,"April 9, 2022",District of Columbia,Washington,O St SW and Half St SW,0,4,0,0,2,
2272394,"April 6, 2022",Pennsylvania,Philadelphia,Griscom St and Arrott St,0,4,1,0,0,
2270747,"April 4, 2022",Kentucky,Covington,Russell St and W 16th St,0,4,0,0,1,
2270578,"April 4, 2022",Connecticut,Hartford,Bedford St and Mather St,1,3,0,0,0,
2269429,"April 3, 2022",New York,Buffalo,400 block of Genesee St,0,4,0,0,0,
2269100,"April 3, 2022",Texas,Dallas,5050 Cleveland Rd,1,16,0,0,2,
2269745,"April 3, 2022",California,San Francisco,670 Brunswick St,2,2,0,0,0,
2269082,"April 3, 2022",California,Sacramento,J St and 10th St,6,11,0,1,3,
2268723,"April 2, 2022",North Carolina,Shelby,1851 E Dixon Blvd,1,3,0,0,1,
2268762,"April 2, 2022",Louisiana,Monroe,100 Sterlington Rd,1,4,0,1,0,
2265029,"March 26, 2022",Ohio,Cleveland,1437 St Clair Ave NE,0,4,0,0,0,
2258324,"March 20, 2022",Wisconsin,Milwaukee,2822 W Melvina St,0,4,0,0,0,
2258156,"March 20, 2022",Texas,Austin,E 6th St and Neches St,0,4,0,0,0,
2258224,"March 20, 2022",Texas,Houston,2955 S Sam Houston Pkwy E,1,3,0,0,0,
2257316,"March 19, 2022",Virginia,Norfolk,320 Granby St,3,2,0,0,0,
2258182,"March 19, 2022",Texas,Dallas,5214 Botham Jean Blvd,1,9,0,0,0,
2254579,"March 15, 2022",Alabama,Ozark,1001 US Hwy 231,0,5,0,0,2,
2252792,"March 13, 2022",South Carolina,Columbia,810 Pulaski St,1,4,0,0,3,
2252719,"March 12, 2022",Maryland,Baltimore,Gwynn Oak Ave and Liberty Heights Ave,3,1,0,0,0,
2251416,"March 11, 2022",Ohio,Columbus,1644 E Dublin-Granville Rd,2,2,0,0,1,
2250540,"March 9, 2022",Colorado,Aurora,3300 N Ouray St,1,3,0,1,4,
2247828,"March 6, 2022",Texas,Lubbock,1800 block of Parkway Dr,0,4,0,0,0,
2247622,"March 6, 2022",South Carolina,Chester,Powell Dr and Harvey Neely Rd,2,3,0,0,1,
2248613,"March 6, 2022",Louisiana,Monroe,1051 Martin Luther King Junior Drive,0,4,0,0,0,
2245620,"March 2, 2022",Maryland,Baltimore,Walbrook Ave and N Dukeland St,1,3,0,0,0,
2243861,"February 28, 2022",California,Sacramento,2041 Wyda Way,4,0,1,0,0,
2243285,"February 27, 2022",Louisiana,Alexandria,3700 block of 3rd St,0,4,0,0,0,
2238165,"February 20, 2022",Iowa,Des Moines,100 block of Water St,0,4,0,0,0,
2237593,"February 19, 2022",Missouri,Charleston,106 S Franklin St,2,14,0,0,2,
2237058,"February 19, 2022",North Carolina,Durham,1400 E Cornwallis Rd,2,2,0,0,3,
2236155,"February 17, 2022",Pennsylvania,Philadelphia,164 W Chelten Ave,0,4,0,0,0,
2235778,"February 17, 2022",Texas,Houston,3000 Blodgett St,0,5,0,0,0,
2235366,"February 16, 2022",Florida,Miami,NW 99th St and NW 21st Ave,1,3,0,0,0,
2232854,"February 13, 2022",Wisconsin,Racine,7th St and Park Ave,0,5,1,0,0,
2228510,"February 6, 2022",California,Fresno,S Clara Ave and E Lorena Ave,2,2,0,0,1,
2224788,"February 1, 2022",Wisconsin,Milwaukee,1801 W Olive St,0,5,0,0,1,
2224013,"January 31, 2022",North Carolina,Raleigh,3120 New Bern Ave,1,3,0,0,0,
2223019,"January 30, 2022",Georgia,Augusta,2623 Deans Bridge Rd,1,3,0,0,0,
2220985,"January 27, 2022",District of Columbia,Washington,4400 Connecticut Ave NW,1,4,0,0,1,
2218159,"January 23, 2022",Wisconsin,Milwaukee,2505 N 21st St,6,0,0,0,1,
2215955,"January 19, 2022",Maryland,Baltimore,E Monument St and N Montford Ave,3,1,0,0,0,
2214013,"January 18, 2022",Florida,Miami,10702 NW 7th Ave,0,4,1,0,0,
